"EnrichmentMap::Data Set","EnrichmentMap::Overlap_genes","EnrichmentMap::Overlap_size","EnrichmentMap::similarity_coefficient","interaction","name","selected","shared interaction","shared name"
"GSEAresults","PIK3R1|CBL|RELA|PAK1|MAPK8|INPP5D|EIF4EBP1|MAPK1|FYN|SOCS6|SH2B3|SH2B2|MAPK3|SOCS5|LYN|STAT5B|JUN|YES1|BAD|STAT1|STAT3|NFATC2|PTPN11|TNFRSF10A|MAPK14|EPOR|MTOR|TEC|RPS6KB1|FES|GRB2|PTPN6|GRAP|IL7R|LAT|GSK3B|ATF2|GSK3A|WIPF1|CLTC|CRKL|GYS1|SPRED1|RPS6KA1|GRB10|EP300|JAK3|HRAS|ACTR2|MAP2K1|MAP2K2|PRKCB|RPS6|MATK|PRKCA|GAB2|VAV1|DOK1|PIK3CA|KIT|BTK|SOS1|RAF1|CRK|SHC1|SRC|WAS|PIK3R2|CSF2RB","69","0.9539473684210527","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) KITRECEPTOR%NETPATH%KITRECEPTOR","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) KITRECEPTOR%NETPATH%KITRECEPTOR"
"GSEAresults","PIK3R1|MAPK1|MAPK3|MAPK14|GRB2|RPS6KA1|HRAS|PRKCB|PRKCA|PIK3CA|SOS1","11","0.41807432432432434","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_CREB_PATHWAY%MSIGDB_C2%BIOCARTA_CREB_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_CREB_PATHWAY%MSIGDB_C2%BIOCARTA_CREB_PATHWAY"
"GSEAresults","PIK3R1|MAPK1|FYN|MAPK3|STAT5B|BAD|STAT1|STAT3|IL7R|GSK3B|GSK3A|CLTC|JAK3|MAP2K1|MAP2K2|SHC1","16","0.45308924485125857","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) IL-7%NETPATH%IL-7","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) IL-7%NETPATH%IL-7"
"GSEAresults","PIK3R1|CBL|INPP5D|EIF4EBP1|MAPK1|MAPK3|LYN|STAT5B|STAT1|STAT3|PTPN11|RPS6KB1|GRB2|PTPN6|MAP2K1|MAP2K2|RPS6|GAB2|SOS1|RAF1|SHC1|SRC","22","0.37803617571059434","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) M-CSF%IOB%M-CSF","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) M-CSF%IOB%M-CSF"
"GSEAresults","PIK3R1|CBL|MAPK1|MAPK3|STAT5B|BAD|RPS6KB1|GRB2|PTPN6|CRKL|JAK3|HRAS|PIK3CA|SOS1|RAF1|SHC1","16","0.3844797178130511","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_IL2RB_PATHWAY%MSIGDB_C2%BIOCARTA_IL2RB_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_IL2RB_PATHWAY%MSIGDB_C2%BIOCARTA_IL2RB_PATHWAY"
"GSEAresults","PIK3R1|CBL|RELA|MAPK8|INPP5D|EIF4EBP1|MAPK1|FYN|SH2B2|MAPK3|LYN|JUN|STAT1|STAT3|NFATC2|PTPN11|MAPK14|TEC|RPS6KB1|GRB2|PTPN6|GSK3B|ATF2|GSK3A|CRKL|RPS6KA1|MAP2K1|MAP2K2|PRKCB|RPS6|GAB2|VAV1|DOK1|BTK|SOS1|RAF1|CRK|SHC1|WAS|PIK3R2","40","0.4140786749482402","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BCR%NETPATH%BCR","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BCR%NETPATH%BCR"
"GSEAresults","PIK3R1|CBL|MAPK8|SH2B3|SH2B2|MAPK3|LYN|BAD|STAT1|STAT3|PTPN11|EPOR|TEC|RPS6KB1|GRB2|PTPN6|GSK3B|CRKL|SPRED1|GRB10|HRAS|MAP2K1|MAP2K2|MATK|VAV1|DOK1|PIK3CA|KIT|SOS1|RAF1|SHC1","31","0.5862179487179487","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY"
"GSEAresults","PIK3R1|EIF4EBP1|MAPK1|MAPK3|PTPN11|MAPK14|MTOR|GRB2|HRAS|PRKCA|SOS1|SHC1|SRC|PIK3R2","14","0.4630156472261735","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) ALPHA 6 BETA 4 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP244%HOMO SAPIENS","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) ALPHA 6 BETA 4 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP244%HOMO SAPIENS"
"GSEAresults","PIK3R1|CBL|MAPK8|SH2B3|LYN|STAT5B|STAT1|PTPN11|MAPK14|EPOR|TEC|GRB2|PTPN6|CRKL|HRAS|BTK|SOS1|SHC1","18","0.4487179487179487","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) PID_EPO_PATHWAY%MSIGDB_C2%PID_EPO_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) PID_EPO_PATHWAY%MSIGDB_C2%PID_EPO_PATHWAY"
"GSEAresults","PIK3R1|MAPK8|MAPK3|JUN|STAT1|STAT3|GRB2|HRAS|MAP2K1|PRKCB|PRKCA|PIK3CA|SOS1|RAF1|SHC1","15","0.4571428571428572","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY"
"GSEAresults","PAK1|MAPK8|MAPK1|MAPK3|JUN|MAPK14|GRB2|CRKL|HRAS|MAP2K1|MAP2K2|PRKCB|PRKCA|SOS1|RAF1|SHC1","16","0.45308924485125857","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY"
"GSEAresults","PIK3R1|CBL|MAPK8|INPP5D|MAPK1|FYN|SOCS6|SH2B2|MAPK3|LYN|STAT5B|BAD|STAT1|STAT3|PTPN11|MAPK14|TEC|RPS6KB1|GRB2|PTPN6|CRKL|RPS6KA1|GRB10|EP300|HRAS|MAP2K1|MAP2K2|PRKCB|RPS6|MATK|PRKCA|GAB2|VAV1|DOK1|KIT|BTK|SOS1|RAF1|CRK|SHC1|SRC|PIK3R2","42","0.7305922944220816","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS"
"GSEAresults","PIK3R1|RELA|MAPK1|MAPK3|HRAS|MAP2K1|PRKCB|PRKCA|PIK3CA|RAF1|CRK","11","0.4420091324200913","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY"
"GSEAresults","PIK3R1|CBL|MAPK8|INPP5D|EIF4EBP1|MAPK1|FYN|MAPK3|LYN|STAT5B|JUN|BAD|STAT1|STAT3|PTPN11|MAPK14|TEC|RPS6KB1|FES|GRB2|GSK3B|EP300|HRAS|MAP2K1|MAP2K2|GAB2|VAV1|BTK|SOS1|SHC1|PIK3R2","31","0.3889469753547423","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) IL6%NETPATH%IL6","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) IL6%NETPATH%IL6"
"GSEAresults","CBL|INPP5D|MAPK1|MAPK3|LYN|STAT5B|JUN|BAD|STAT3|PTPN11|ATF2|GAB2|SHC1","13","0.44894894894894893","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) FLK2 FLT3%IOB%FLK2 FLT3","false","Geneset_Overlap","KITRECEPTOR%IOB%KITRECEPTOR (Geneset_Overlap_GSEAresults) FLK2 FLT3%IOB%FLK2 FLT3"
"GSEAresults","JUN|PIK3R1|STAT3|MAP2K1|MAPK3|PIK3CA|MAPK8|GRB2|SOS1|HRAS|FOS|RAF1","12","0.45714285714285713","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY"
"GSEAresults","MAPK1|JUN|MAP2K1|MAPK3|CRKL|MAPK8|GRB2|SOS1|PTK2B|MAP2K2|HRAS|RAF1|PAK1","13","0.4631642512077294","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY"
"GSEAresults","MAPK1|PIK3R1|STAT3|MAP2K1|MAPK3|PIK3CA|GRB2|SOS1|HRAS|RAF1","10","0.4456327985739751","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY"
"GSEAresults","MAPK1|JUN|PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|RAPGEF1|CRKL|MAPK8|GRB2|SOS1|HRAS|FOS|RAF1","15","0.43846153846153846","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) IL-3 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP286%HOMO SAPIENS","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) IL-3 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP286%HOMO SAPIENS"
"GSEAresults","MAPK1|PIK3R1|MAP2K1|MAPK3|PIK3CA|CRK|PTK2B|HRAS|RAF1","9","0.440625","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY"
"GSEAresults","MAPK1|PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|CRKL|CRK|MAPK8|GRB2|SOS1|MAP2K2|HRAS|FOS|RAF1","15","0.4177718832891246","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP304%HOMO SAPIENS"
"GSEAresults","MAPK1|JUN|PIK3R1|RAP1A|PTPN11|MAP2K1|MAPK3|RAPGEF1|CRKL|PIK3CA|CRK|MAPK8|GRB2|SOS1|MAP2K2|HRAS|RAF1|HGF|PAK1","19","0.48266856600189934","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HEPATOCYTE GROWTH FACTOR RECEPTOR (C-MET)"
"GSEAresults","MAPK1|JUN|PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|CRKL|PIK3CA|CRK|MAPK8|GRB2|SOS1|PTK2B|MAP2K2|RAF1","16","0.4158004158004158","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) IL2%NETPATH%IL2","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) IL2%NETPATH%IL2"
"GSEAresults","MAPK1|PIK3R1|MAP2K1|MAPK3|PIK3CA|GRB2|SOS1|HRAS|RAF1","9","0.3970588235294118","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_GH_PATHWAY%MSIGDB_C2%BIOCARTA_GH_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_GH_PATHWAY%MSIGDB_C2%BIOCARTA_GH_PATHWAY"
"GSEAresults","MAPK1|STAT3|MAP2K1|MAPK3|MAPK8|GRB2|SOS1|PTK2B|MAP2K2|HRAS|RAF1","11","0.45123839009287925","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY"
"GSEAresults","MAPK1|JUN|PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|CRKL|PIK3CA|CRK|MAPK8|GRB2|SOS1|MAP2K2|HRAS|RAF1|PAK1","17","0.4358974358974359","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) KITRECEPTOR%IOB%KITRECEPTOR","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) KITRECEPTOR%IOB%KITRECEPTOR"
"GSEAresults","JUN|PIK3R1|STAT3|MAP2K1|MAPK3|PIK3CA|MAPK8|GRB2|SOS1|HRAS|FOS|RAF1","12","0.45714285714285713","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_PDGF_PATHWAY%MSIGDB_C2%BIOCARTA_PDGF_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_PDGF_PATHWAY%MSIGDB_C2%BIOCARTA_PDGF_PATHWAY"
"GSEAresults","MAPK1|JUN|PIK3R1|STAT3|RAP1A|PTPN11|MAP2K1|MAPK3|RAPGEF1|PIK3CA|PTEN|CRK|MAPK8|GRB2|SOS1|MAP2K2|HRAS|FOS|RAF1|PAK1","20","0.4909983633387889","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY"
"GSEAresults","MAPK1|JUN|PIK3R1|RAP1A|PTPN11|MAPK3|PIK3CA|CRK|MAPK8|GRB2|SOS1|HRAS","12","0.38076923076923075","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PID_RET_PATHWAY%MSIGDB_C2%PID_RET_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PID_RET_PATHWAY%MSIGDB_C2%PID_RET_PATHWAY"
"GSEAresults","MAPK1|JUN|PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|PIK3CA|MAPK8|GRB2|SOS1|MAP2K2|HRAS|FOS|RAF1","15","0.4480360065466448","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) ERBB2 ERBB3 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB2 ERBB3 SIGNALING EVENTS","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) ERBB2 ERBB3 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB2 ERBB3 SIGNALING EVENTS"
"GSEAresults","MAPK1|JUN|PIK3R1|RAP1A|PTPN11|MAP2K1|MAPK3|RAPGEF1|CRKL|PIK3CA|CRK|MAPK8|GRB2|SOS1|MAP2K2|HRAS|RAF1|HGF|PAK1","19","0.5161782661782661","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY"
"GSEAresults","PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|CRKL|PIK3CA|PTEN|MAPK8|GRB2|SOS1|MAP2K2|HRAS|RAF1|MAP4K1","15","0.41558018252933504","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY STEM CELL FACTOR RECEPTOR (C-KIT)"
"GSEAresults","MAPK1|JUN|PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|CRKL|GRB2|SOS1|PTK2B|MAP2K2|HRAS|FOS|RAF1","15","0.44471153846153844","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) IL-2 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP49%HOMO SAPIENS","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) IL-2 SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP49%HOMO SAPIENS"
"GSEAresults","PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|CRKL|PIK3CA|PTEN|MAPK8|GRB2|SOS1|MAP2K2|HRAS|RAF1|MAP4K1","15","0.43552036199095023","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY"
"GSEAresults","MAPK1|JUN|PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|RAPGEF1|CRKL|CRK|MAPK8|GRB2|SOS1|PTK2B|MAP2K2|FOS|RAF1|MAP4K1","18","0.4104395604395604","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BCR%NETPATH%BCR","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BCR%NETPATH%BCR"
"GSEAresults","MAPK1|JUN|PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|CRKL|PIK3CA|CRK|MAPK8|GRB2|SOS1|MAP2K2|HRAS|RAF1|PAK1","17","0.42692307692307696","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) KITRECEPTOR%NETPATH%KITRECEPTOR","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) KITRECEPTOR%NETPATH%KITRECEPTOR"
"GSEAresults","MAPK1|JUN|PIK3R1|STAT3|PTPN11|MAP2K1|MAPK3|PIK3CA|MAPK8|GRB2|SOS1|PTK2B|MAP2K2|HRAS|FOS|RAF1","16","0.45314685314685316","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PID_IL2_1PATHWAY%MSIGDB_C2%PID_IL2_1PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PID_IL2_1PATHWAY%MSIGDB_C2%PID_IL2_1PATHWAY"
"GSEAresults","JUN|PIK3R1|STAT3|MAP2K1|MAPK3|PIK3CA|MAPK8|GRB2|SOS1|HRAS|FOS|RAF1","12","0.43939393939393934","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PDGFR-BETA PATHWAY%WIKIPATHWAYS_20210210%WP3972%HOMO SAPIENS","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PDGFR-BETA PATHWAY%WIKIPATHWAYS_20210210%WP3972%HOMO SAPIENS"
"GSEAresults","MAPK1|JUN|PIK3R1|STAT3|RAP1A|PTPN11|MAP2K1|MAPK3|RAPGEF1|PIK3CA|PTEN|CRK|MAPK8|GRB2|SOS1|MAP2K2|HRAS|FOS|RAF1|PAK1","20","0.4652605459057072","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PDGFR-BETA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-BETA SIGNALING PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) PDGFR-BETA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-BETA SIGNALING PATHWAY"
"GSEAresults","JUN|PIK3R1|MAP2K1|MAPK3|CRKL|PIK3CA|MAPK8|GRB2|SOS1|HRAS|FOS|RAF1","12","0.49760765550239233","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_GLEEVEC_PATHWAY%MSIGDB_C2%BIOCARTA_GLEEVEC_PATHWAY","false","Geneset_Overlap","BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY (Geneset_Overlap_GSEAresults) BIOCARTA_GLEEVEC_PATHWAY%MSIGDB_C2%BIOCARTA_GLEEVEC_PATHWAY"
